n_killed,latitude,longitude
1,33.1711,-80.1311
1,35.9809,-83.891
1,40.0241,-75.1332
1,29.6818,-95.3665
1,29.7131,-95.5136
1,27.4169,-82.5815
1,36.6777,-121.656
1,36.7344,-121.656
1,34.185,-118.314
1,32.1696,-96.0125
1,30.4701,-90.4599
1,42.3722,-83.2125
1,35.6582,-88.8533
1,34.1934,-86.9361
1,30.8246,-83.9795
1,42.3169,-71.0902
1,39.347,-76.6096
1,35.6584,-88.8543
1,35.9905,-106.067
1,34.0346,-81.1182
1,29.9686,-90.0345
1,40.6883,-73.9391
1,27.7482,-97.3906
1,34.9891,-85.307
1,32.1718,-82.3342
1,36.1011,-95.8541
1,32.5958,-117.065
1,43.1687,-77.581
1,37.0101,-89.1754
1,29.4805,-98.3605
1,39.9056,-75.1097
1,38.1692,-85.8213
1,30.5099,-91.1316
1,31.2722,-86.2531
1,38.3334,-75.5693
1,39.8107,-86.1389
1,38.5327,-121.45
1,30.4435,-88.529
1,35.4733,-97.5182
1,39.1634,-84.5419
1,38.6028,-90.0724
1,29.8813,-90.1163
1,28.019,-82.402
1,36.7657,-76.589
1,33.4538,-112.074
1,41.7613,-87.6282
1,38.3441,-90.8156
1,41.4943,-87.5648
1,46.1381,-115.963
1,30.1808,-85.7192
1,33.2489,-87.545
1,36.154,-95.9928
1,32.4287,-104.249
1,35.7339,-80.5471
1,40.234,-74.7608
1,38.5822,-90.2609
1,40.7198,-74.2152
1,39.8655,-105.475
1,30.4596,-91.142
1,25.7835,-80.1318
1,41.4922,-81.71
1,32.2162,-110.971
1,39.7309,-75.7041
1,32.717,-100.908
1,30.3897,-86.2607
1,39.9704,-75.1716
1,40.0191,-75.1333
1,48.7755,-122.451
1,33.8898,-118.263
1,36.7451,-93.914
1,34.7033,-80.7887
1,39.7169,-75.7022
1,34.0631,-117.287
1,33.8764,-84.2935
1,41.0507,-81.5209
1,34.1192,-117.26
1,39.6364,-84.2184
1,40.2942,-109.84
1,32.0894,-81.1118
1,41.7806,-72.6884
1,38.0465,-84.4856
1,29.8028,-95.509
1,25.7761,-80.2183
1,36.7261,-119.801
1,27.9946,-82.4106
1,32.4474,-99.7465
1,33.4126,-79.9347
1,30.4851,-91.0837
1,40.6272,-91.3352
1,42.174,-122.668
1,36.1989,-115.118
1,38.3438,-121.998
1,35.8344,-78.6005
1,33.791,-80.3345
1,33.9697,-84.1461
1,41.0273,-85.0854
1,37.8552,-122.277
1,33.4538,-112.074
1,38.85,-76.9798
1,39.787,-86.1197
1,29.9787,-90.0573
1,30.0639,-90.5013
1,35.158,-90.0118
1,33.4451,-88.8218
1,29.9769,-90.0528
1,36.0225,-115.009
1,41.0273,-85.0854
1,34.3629,-89.8914
1,45.4467,-122.624
1,36.1646,-86.7771
1,36.1074,-79.6586
1,27.5154,-99.5132
1,43.0204,-87.9714
1,45.4765,-122.556
1,32.6384,-117.041
1,37.3597,-121.892
1,42.1994,-79.2463
1,41.076,-73.5296
1,33.9073,-118.263
1,37.4323,-81.1196
1,32.5322,-93.7053
1,40.9014,-74.085
1,32.7735,-97.2132
1,40.7126,-74.1432
1,41.8985,-87.7679
1,33.9596,-118.244
1,30.3531,-92.0012
1,32.4467,-99.7536
1,33.7757,-84.5128
1,30.5159,-87.228
1,40.0331,-75.1706
1,32.4467,-99.7536
1,39.9506,-75.1489
1,34.0424,-84.3717
1,34.2141,-77.9332
1,37.7667,-122.42
1,40.7558,-74.2036
1,38.6468,-121.431
1,34.291,-91.3283
1,40.4446,-80.0009
1,29.982,-90.052
1,32.782,-97.3658
1,34.6148,-85.4893
1,40.5122,-79.959
1,41.8643,-87.7157
1,39.0288,-95.6627
1,38.6192,-121.411
1,29.7553,-94.9804
1,35.9336,-77.7924
1,39.2522,-76.694
1,30.4741,-91.1353
1,34.681,-92.3432
1,33.9684,-118.261
1,39.1062,-94.5803
1,33.7598,-78.9544
1,40.6822,-73.7669
1,34.8639,-82.4158
1,32.6582,-96.8252
1,39.9627,-76.7207
1,33.7432,-78.9334
1,42.2793,-89.1041
1,30.396,-88.8853
1,34.7465,-92.2896
1,32.0676,-81.0939
1,33.5079,-86.9029
1,36.0667,-83.4501
1,40.4254,-104.69
1,30.0249,-89.9802
1,40.8586,-73.8911
1,32.297,-90.1856
1,33.4774,-86.8384
1,33.6952,-84.3958
1,42.447,-83.0835
1,47.539,-114.12
1,34.4477,-85.2821
1,39.7347,-105.11
1,30.2722,-81.7677
1,35.3723,-118.954
1,41.8711,-87.7038
1,39.106,-94.5808
1,33.724,-84.4274
1,45.0082,-93.2965
1,32.6635,-95.4881
1,40.0335,-76.3247
1,41.7571,-72.6758
1,30.661,-88.069
1,28.6677,-81.3929
1,27.4958,-81.4492
1,39.3453,-76.678
1,41.2549,-76.9157
1,33.6501,-84.3595
1,30.2479,-81.7623
1,35.7511,-95.4006
1,42.7035,-84.5368
1,38.6881,-121.464
1,38.8292,-76.9985
1,37.7417,-122.165
1,27.7582,-82.6466
1,33.679,-78.897
1,41.6165,-86.2347
1,38.7533,-90.2294
1,40.6738,-73.946
1,47.654,-122.322
1,30.0254,-90.0011
1,33.9208,-84.0857
1,39.7186,-86.2263
1,32.113,-90.2592
1,41.8606,-87.6662
1,33.9297,-118.184
1,38.1751,-85.6595
1,38.5928,-121.484
1,36.7759,-95.6376
1,29.1634,-97.2613
1,38.8188,-77.0698
1,34.0649,-117.739
1,29.2986,-94.7828
1,29.9414,-89.9642
1,36.9681,-122.027
1,37.7795,-122.219
1,,
1,41.4497,-82.1633
1,33.7206,-116.216
1,29.85,-95.2989
1,35.1422,-89.7681
1,38.5995,-90.0661
1,30.6767,-92.0674
1,30.1944,-85.7075
1,40.7271,-74.2195
1,36.101,-115.189
1,43.0621,-87.9096
1,36.1195,-115.212
1,32.6824,-117.1
1,41.8819,-87.7234
1,33.8211,-84.4535
1,38.6805,-90.3423
1,36.1809,-115.206
1,30.2462,-81.7883
1,40.1162,-82.1187
1,43.0604,-87.9159
1,39.824,-104.919
1,33.4482,-94.0559
1,33.1304,-117.053
1,43.0969,-87.9267
1,42.3046,-85.1977
1,32.4846,-84.9162
1,34.9727,-92.6265
1,29.7937,-95.1864
1,,
1,29.8998,-90.0647
1,33.4319,-112.405
1,39.9351,-82.9943
1,40.4998,-79.7949
1,42.3724,-83.2133
1,39.9336,-75.2315
1,37.7425,-122.169
1,29.2551,-98.3992
1,39.5759,-75.4763
1,40.7033,-73.7779
1,34.8835,-76.9157
1,30.7068,-88.1328
1,39.1032,-84.5531
1,39.1497,-84.5615
1,35.1617,-90.0182
1,34.8835,-76.9157
1,29.6246,-82.3803
1,41.2782,-95.9661
1,30.5257,-92.0724
1,35.5881,-77.396
1,35.2925,-80.7559
1,30.4505,-88.541
1,28.971,-98.4953
1,41.7645,-87.6935
1,47.5324,-122.595
1,30.1791,-85.6878
1,39.1263,-84.5457
1,35.613,-119.692
1,42.4207,-82.9872
1,33.8528,-78.6904
1,28.5233,-81.4315
1,35.2334,-89.9646
1,28.5233,-81.4315
1,36.8778,-76.2948
1,29.7116,-95.5392
1,38.2092,-85.78
1,40.5051,-79.8182
1,26.6214,-81.8716
1,38.8384,-77.0644
1,35.0051,-78.9671
1,38.6383,-121.415
1,30.9886,-97.3671
1,25.846,-80.2461
1,33.0041,-81.2967
1,41.0691,-81.5529
1,39.9427,-83.0479
1,29.4358,-98.5191
1,37.0169,-76.3713
1,33.8972,-118.238
1,40.9989,-80.3224
1,41.4303,-97.3619
1,37.3159,-89.5321
1,36.1421,-115.105
1,29.7207,-95.5326
1,32.8124,-79.9429
1,40.5811,-122.399
1,39.9362,-105.055
1,40.8505,-73.8909
1,40.7977,-96.7589
1,42.9313,-78.8365
1,42.0872,-72.5514
1,32.9248,-96.6258
1,39.0533,-95.6717
1,38.8558,-77.0879
1,29.5608,-95.1453
1,,
1,33.9931,-118.282
1,35.7748,-80.1875
1,35.1293,-92.4224
1,33.8246,-84.2295
1,32.3799,-88.6783
1,46.2681,-96.5813
1,42.3764,-85.5614
1,30.6453,-88.0942
1,31.7106,-98.1325
1,42.4385,-83.1612
1,35.8888,-85.0545
1,30.6453,-88.0942
1,40.0514,-76.29
1,41.6962,-87.6256
1,37.3237,-87.4959
1,39.7409,-75.5429
1,41.0353,-81.482
1,39.2845,-76.6804
1,46.882,-102.768
1,36.0609,-95.7975
1,33.7248,-112.245
1,32.7226,-97.4477
1,33.9318,-93.8471
1,34.1136,-117.31
1,30.3898,-81.6789
1,40.7082,-74.0798
1,34.1857,-117.417
1,32.6399,-96.8919
1,33.0625,-107.298
1,39.3493,-76.6023
1,34.1885,-88.7093
1,39.982,-75.1714
1,38.9247,-77.0378
1,37.6646,-97.232
1,39.9548,-82.9624
1,,
1,25.8432,-80.2294
1,40.0425,-75.1023
1,40.1273,-87.5997
1,38.0153,-84.4489
1,42.3414,-83.0249
1,35.059,-81.568
1,31.7274,-89.4347
1,41.6878,-87.6702
1,45.0447,-93.2885
1,30.5362,-91.1904
1,47.4853,-122.211
1,42.5702,-83.0157
1,28.5614,-81.4627
1,41.2848,-95.9768
1,35.763,-119.25
1,41.6918,-87.6388
1,41.763,-87.6298
1,29.6779,-95.5497
1,38.585,-90.233
1,37.395,-79.1618
1,39.0578,-94.5911
1,38.1663,-83.4266
1,30.2175,-97.7719
1,36.732,-81.6342
1,40.0607,-75.1482
1,40.0032,-75.1493
1,40.8918,-73.8557
1,29.1493,-98.4974
1,29.9303,-95.4025
1,39.0533,-94.5445
1,30.4232,-87.1827
1,38.6582,-90.2267
1,38.0492,-84.4811
1,47.5571,-122.333
1,46.2824,-96.6109
1,30.3311,-81.5353
1,34.2065,-118.485
1,40.6659,-73.9031
1,42.316,-71.1008
1,36.9843,-76.4078
1,35.9817,-79.7841
1,43.0066,-87.9381
1,44.7343,-92.8539
1,38.5482,-122.819
1,35.0424,-79.0202
1,42.9038,-78.8515
1,35.2807,-80.8181
1,35.0718,-81.6498
1,41.4546,-81.5791
1,33.5701,-84.4715
1,42.9052,-78.8115
1,36.6418,-87.1702
1,34.0169,-118.142
1,44.8186,-93.3084
1,38.4084,-82.4723
1,38.4159,-82.4349
1,38.1793,-122.137
1,40.4488,-79.9739
1,42.366,-82.953
1,29.9746,-92.1343
1,35.282,-77.5721
1,41.7677,-87.6639
1,41.7934,-87.5825
1,33.6929,-84.625
1,41.9107,-87.7462
1,32.4933,-93.7334
1,37.4855,-77.4985
1,35.2846,-81.6628
1,40.692,-111.887
1,40.0349,-75.0447
1,32.2852,-90.206
1,35.6653,-80.4547
1,32.3806,-90.2555
1,39.9619,-75.24
1,30.0126,-90.0198
1,40.6922,-111.887
1,33.7555,-84.3906
1,35.2844,-81.6633
1,39.0016,-119.755
1,37.0454,-89.4746
1,46.0908,-122.943
1,41.0624,-85.127
1,36.1662,-95.947
1,41.7847,-72.6995
1,47.8994,-97.0506
1,40.7163,-74.086
1,33.5511,-84.3745
1,42.3829,-89.0633
1,40.5255,-107.562
1,29.4013,-82.1187
1,36.0794,-86.7129
1,27.9769,-82.7958
1,29.8736,-95.4464
1,33.5299,-112.238
1,40.2205,-74.7364
1,29.4095,-98.425
1,32.3723,-86.2806
1,35.9115,-77.81
1,37.5387,-77.4193
1,25.8545,-80.1797
1,40.2301,-74.7675
1,33.1515,-94.1463
1,37.7324,-81.2338
1,30.4466,-91.171
1,33.905,-84.466
1,34.2919,-85.7689
1,,
1,40.0121,-75.1599
1,40.2269,-74.7699
1,40.1312,-88.2689
1,33.8983,-118.21
1,47.3298,-123.155
1,43.2068,-86.2384
1,38.5426,-82.0688
1,42.3825,-89.061
1,37.4834,-77.5022
1,35.5763,-94.3154
1,41.2026,-73.2699
1,41.4227,-81.5334
1,34.7843,-92.2912
1,35.3639,-119.102
1,34.7697,-92.3753
1,39.4042,-75.0458
1,41.4147,-81.5212
1,33.7215,-84.3397
1,29.9624,-90.0577
1,41.3153,-95.9661
1,36.0562,-115.106
1,42.3722,-83.2217
1,37.483,-77.4998
1,30.0977,-95.2556
1,34.0715,-118.221
1,44.9703,-93.066
1,33.3945,-112.551
1,41.8122,-71.4273
1,35.2414,-80.9974
1,,
1,33.9776,-118.255
1,39.0805,-75.4856
1,34.0564,-78.8903
1,35.0317,-85.2848
1,35.0505,-85.2503
1,29.3786,-82.1183
1,38.5535,-90.1681
1,34.4716,-117.173
1,39.4211,-76.3137
1,34.0071,-118.337
1,32.8191,-116.959
1,33.5072,-112.29
1,41.8818,-87.7539
1,61.1248,-149.748
1,33.4606,-111.842
1,40.3451,-75.9329
1,43.123,-87.9214
1,42.3435,-83.1206
1,41.4364,-88.9414
1,32.4611,-100.428
1,42.0923,-72.5755
1,,
1,42.3352,-87.8648
1,39.336,-76.6754
1,42.3197,-71.0608
1,39.1315,-84.4942
1,41.894,-87.6536
1,41.7759,-87.6487
1,30.286,-81.5023
1,46.8985,-96.798
1,42.6815,-73.7385
1,33.6623,-85.873
1,43.1767,-77.6077
1,39.6347,-74.7581
1,39.663,-76.8159
1,32.4285,-90.1323
1,38.5249,-121.477
1,33.8576,-118.193
1,38.8763,-77.0114
1,37.076,-84.5616
1,38.624,-90.3807
1,42.7946,-73.9441
1,32.6998,-96.7612
1,39.1449,-84.4905
1,39.8163,-86.1805
1,39.7925,-80.4927
1,39.8006,-76.9834
1,28.03,-82.4455
1,37.7135,-122.415
1,33.4023,-86.7938
1,38.006,-121.832
1,40.74,-73.2869
1,36.6588,-81.8433
1,39.8449,-75.3751
1,36.6625,-79.7336
1,46.2196,-119.181
1,46.4087,-96.5018
1,38.6391,-90.197
1,40.3389,-75.9125
1,42.4252,-83.2147
1,32.5866,-117.094
1,42.4445,-82.9509
1,33.7471,-84.1287
1,34.0283,-118.189
1,40.0089,-75.1513
1,33.749,-84.388
1,39.7879,-80.499
1,41.8821,-87.6262
1,42.2306,-83.6187
1,29.9511,-90.0715
1,39.9938,-75.1401
1,38.736,-83.5589
1,39.845,-75.3754
1,28.5541,-81.5065
1,34.0081,-81.0181
1,32.8755,-85.1366
1,36.9843,-76.4079
1,43.0733,-87.9424
1,47.7429,-120.135
1,40.7464,-74.2192
1,40.6891,-73.744
1,31.5313,-84.1313
1,34.7377,-92.3169
1,40.7593,-74.1709
1,40.8701,-73.8997
1,41.8955,-87.7172
1,40.0097,-75.0927
1,30.2477,-81.8127
1,39.7653,-104.929
1,33.2341,-81.4125
1,37.5257,-77.3493
1,40.9223,-74.1836
1,30.0469,-89.9302
1,30.4403,-90.3928
1,42.5879,-87.8384
1,30.5038,-97.8253
1,36.6417,-79.8174
1,34.6765,-118.097
1,37.2971,-89.5296
1,31.9965,-102.084
1,39.2802,-76.6348
1,41.0534,-85.119
1,39.1604,-84.6295
1,33.4949,-112.203
1,33.5558,-80.3333
1,33.4874,-112.221
1,33.4026,-81.4201
1,38.153,-78.242
1,37.499,-77.4938
1,40.739,-74.208
1,30.2335,-93.1787
1,46.72,-122.953
1,31.0807,-97.658
1,32.3191,-86.2191
1,25.8342,-80.225
1,46.7104,-122.957
1,40.5709,-74.1226
1,42.3447,-71.068
1,34.0912,-118.291
1,34.92,-81.0435
1,36.9749,-76.4154
1,29.9586,-90.0655
1,39.9562,-76.7353
1,43.3491,-86.2565
1,42.3876,-71.013
1,29.9717,-90.068
1,38.5667,-90.3374
1,43.803,-71.844
1,28.6095,-81.4801
1,34.6208,-78.984
1,32.5486,-93.8374
1,40.6708,-74.2174
1,36.2077,-119.358
1,34.0222,-118.166
1,42.488,-73.6106
1,41.6035,-87.351
1,38.9179,-77.0583
1,32.6877,-96.8228
1,35.2634,-80.844
1,35.9212,-83.9171
1,31.8128,-84.1435
1,28.042,-81.949
1,30.2865,-81.8021
1,43.0579,-83.7019
1,32.7406,-96.9138
1,40.6656,-73.9205
1,40.1097,-87.6066
1,39.6261,-75.6884
1,33.7848,-84.4641
1,39.7415,-75.5426
1,39.3995,-74.5232
1,40.8939,-73.8498
1,40.6709,-73.9969
1,29.9561,-90.3128
1,36.8681,-76.1767
1,39.0451,-94.5681
1,39.1332,-94.6589
1,42.2649,-71.0971
1,41.4975,-81.5651
1,44.3149,-94.4525
1,35.2255,-85.2172
1,30.2557,-92.1595
1,38.0763,-84.4772
1,41.1172,-87.8725
1,47.6062,-122.332
1,41.4462,-91.0332
1,39.106,-94.6552
1,33.0292,-80.0974
1,30.0469,-89.9302
1,38.9004,-76.9758
1,47.4305,-122.882
1,32.7673,-117.214
1,41.8034,-87.6109
1,39.6261,-75.6887
1,29.4023,-98.5037
1,45.5912,-122.717
1,39.7981,-84.2442
1,34.2402,-117.282
1,38.8947,-94.509
1,29.9447,-90.2961
1,32.6586,-96.8717
1,29.7099,-95.5454
1,,
1,42.0805,-85.7207
1,39.4178,-75.2285
1,39.6389,-75.6621
1,42.2817,-83.3359
1,33.6394,-84.1153
1,38.2528,-85.7825
1,40.0409,-79.1056
1,41.9026,-87.7312
1,32.7956,-97.3684
1,40.7151,-74.2372
1,40.4957,-122.001
1,47.5454,-122.306
1,32.7446,-117.002
1,29.8196,-95.4631
1,33.7079,-84.2183
1,31.3048,-83.8021
1,30.1367,-91.8198
1,33.7096,-84.2191
1,42.9392,-72.289
1,34.0061,-118.119
1,37.2844,-121.809
1,30.2699,-81.7536
1,34.0219,-118.165
1,28.2179,-82.1799
1,41.583,-73.4121
1,39.6892,-105
1,39.7814,-105.011
1,41.6036,-87.3645
1,34.0551,-81.1102
1,39.6037,-93.3427
1,33.4562,-86.9216
1,33.4284,-112.833
1,32.2459,-87.7763
1,33.6813,-84.4186
1,34.8311,-89.6516
1,37.0693,-84.1857
1,35.0853,-106.606
1,45.1634,-91.4288
1,41.6406,-93.5231
1,30.0772,-90.5045
1,41.7749,-72.6399
1,35.7678,-95.3616
1,38.6586,-90.2563
1,36.1444,-115.065
1,38.9474,-76.916
1,33.7748,-84.3625
1,40.0249,-75.0821
1,29.5575,-98.6484
1,40.6956,-74.0939
1,35.9896,-78.8913
1,32.81,-96.6885
1,41.9031,-87.7094
1,42.3677,-71.0952
1,26.1281,-80.1438
1,29.7812,-95.6932
1,26.149,-80.1461
1,46.8723,-95.8563
1,30.771,-93.8099
1,39.5528,-74.8617
1,33.7031,-84.3883
1,42.3347,-71.0835
1,34.9293,-82.4331
1,30.022,-90.0192
1,32.7878,-96.7999
1,29.469,-98.5285
1,38.7504,-90.2507
1,41.8798,-87.7208
1,40.3422,-111.72
1,36.2139,-115.209
1,19.4554,-155.88
1,36.2479,-115.148
1,38.4237,-81.798
1,47.2633,-122.516
1,34.7775,-82.5394
1,34.2863,-82.48
1,42.1087,-75.9018
1,36.0999,-80.2442
1,41.9507,-87.7473
1,30.0151,-94.9374
1,38.956,-77.0334
1,31.3416,-85.7629
1,38.6639,-90.2509
1,36.3312,-82.3443
1,37.7334,-122.38
1,35.4037,-84.6479
1,40.4515,-79.8905
1,34.5777,-79.5351
1,33.9113,-84.2076
1,37.6738,-97.2463
1,33.3718,-111.937
1,40.4512,-79.89
1,40.7544,-74.1873
1,29.832,-95.6756
1,35.2577,-80.8292
1,33.8981,-118.172
1,33.7056,-84.4438
1,41.738,-81.2564
1,33.8728,-118.17
1,33.96,-118.313
1,36.7884,-119.822
1,32.3576,-88.7125
1,34.9185,-89.3216
1,39.1324,-94.6775
1,32.9221,-80.0094
1,35.4644,-97.6119
1,33.8728,-118.17
1,39.3238,-76.6833
1,30.0338,-89.9865
1,32.9248,-80.1022
1,35.4918,-84.6375
1,40.673,-73.9252
1,33.9973,-118.284
1,29.7525,-95.7116
1,37.7527,-122.17
1,35.2114,-97.4766
1,45.0059,-93.2834
1,32.4461,-93.7697
1,37.7812,-122.205
1,37.4602,-87.5732
1,37.7039,-76.6495
1,40.9203,-74.1591
1,28.662,-81.3936
1,39.8198,-84.2524
1,29.6371,-95.5651
1,38.7285,-90.333
1,26.5117,-80.1233
1,30.7563,-88.1747
1,28.6636,-81.3887
1,29.6219,-95.3994
1,39.2798,-76.6555
1,35.0735,-78.886
1,39.8182,-86.0979
1,34.0127,-118.161
1,38.6347,-90.1837
1,38.7024,-90.2696
1,25.7714,-80.4111
1,29.9505,-95.399
1,41.7779,-87.7715
1,35.0124,-78.9657
1,29.6362,-95.3475
1,40.7057,-73.6188
1,43.0835,-87.9244
1,29.3812,-82.408
1,41.7028,-87.6356
1,45.7706,-108.499
1,37.2155,-93.2952
1,41.7372,-87.5504
1,41.6469,-83.5625
1,37.0612,-84.6555
1,45.5202,-122.538
1,41.6798,-86.2835
1,36.4563,-77.558
1,42.3381,-83.1342
1,43.035,-83.7012
1,35.011,-78.9597
1,39.3111,-76.6406
1,37.3174,-77.925
1,45.0168,-93.2931
1,33.389,-91.0535
1,33.6035,-84.4576
1,34.6699,-92.3706
1,33.493,-88.419
1,41.7757,-87.675
1,40.1856,-85.3771
1,41.736,-87.6485
1,30.9766,-92.5851
1,38.7047,-90.2697
1,61.1535,-149.863
1,41.6941,-93.6119
1,31.0743,-91.0863
1,34.1267,-117.296
1,35.9664,-78.9117
1,33.4301,-112.074
1,26.5132,-80.1075
1,37.2207,-93.3011
1,32.9087,-80.0227
1,29.3812,-82.408
1,41.7486,-87.5515
1,39.9134,-82.8813
1,42.3018,-85.5864
1,41.9618,-87.6627
1,41.8872,-87.7563
1,38.5877,-90.2408
1,30.2449,-81.7222
1,33.493,-88.419
1,40.6357,-74.1667
1,35.0152,-85.2837
1,44.5192,-88.0198
1,35.0134,-85.28
1,41.1874,-73.1863
1,45.1689,-122.597
1,39.9745,-75.2644
1,40.0207,-75.0781
1,41.195,-73.1776
1,41.5703,-87.3435
1,40.6105,-74.0844
1,42.0997,-88.759
1,40.6256,-74.075
1,38.9096,-76.9853
1,36.329,-86.6072
1,25.8267,-80.1934
1,41.6834,-87.63
1,38.0445,-84.4857
1,40.0214,-75.0794
1,29.5934,-90.7447
1,43.4245,-83.9624
1,35.1627,-89.9909
1,33.5007,-88.4133
1,37.6661,-122.11
1,42.9068,-78.8283
1,42.697,-87.8151
1,30.7563,-88.1747
1,33.9529,-118.29
1,29.6182,-95.4645
1,37.7376,-122.391
1,33.6414,-86.7097
1,38.1001,-122.253
1,39.1046,-84.5138
1,31.4645,-85.6846
1,34.1214,-117.278
1,41.7688,-87.6783
1,37.3055,-87.1484
1,29.2455,-98.8851
1,34.4019,-103.199
1,37.7113,-122.422
1,41.6455,-83.5684
1,41.7425,-87.5443
1,33.9038,-118.24
1,42.6441,-83.2965
1,41.0865,-81.5761
1,39.7461,-75.5582
1,29.9616,-90.124
1,39.9793,-75.2277
1,45.3958,-122.584
1,41.7684,-87.6786
1,31.5577,-85.5455
1,39.2034,-121.221
1,33.6036,-84.4554
1,36.1751,-78.4247
1,33.4103,-80.147
1,30.2069,-93.8749
1,29.9616,-90.1239
1,30.2257,-93.874
1,41.6958,-87.6547
1,37.7368,-122.38
1,41.6958,-87.6547
1,41.7429,-87.5442
1,35.2976,-80.7896
1,33.7566,-86.9389
1,32.9609,-85.8845
1,38.2007,-85.7655
1,35.6638,-80.4678
1,40.6882,-73.9331
1,38.0037,-121.846
1,30.0028,-90.2339
1,37.7452,-122.419
1,39.2728,-84.5594
1,32.7725,-97.324
1,25.8116,-80.2799
1,34.0542,-117.276
1,43.0699,-87.9842
1,47.6787,-122.257
1,48.2774,-116.55
1,29.8911,-90.1178
1,35.0362,-94.5581
1,36.663,-82.1501
1,41.7262,-87.635
1,33.4214,-96.5772
1,32.3696,-86.2963
1,33.7915,-96.7745
1,41.7071,-83.5661
1,37.734,-122.386
1,41.8973,-87.7213
1,30.8522,-83.2662
1,35.077,-89.9441
1,39.3499,-76.6724
1,38.7511,-90.1033
1,28.3845,-80.8456
1,28.3539,-80.7493
1,38.0996,-122.242
1,30.4634,-91.0459
1,39.7514,-75.5381
1,35.7381,-87.8106
1,33.823,-83.8184
1,29.9771,-95.6005
1,41.8781,-87.6298
1,26.5246,-80.0618
1,31.6929,-110.043
1,32.8667,-96.9073
1,41.315,-72.9171
1,26.4234,-81.793
1,39.7798,-105.011
1,39.6892,-105
1,26.4257,-81.7853
1,38.7013,-90.1172
1,38.7011,-90.1173
1,34.0995,-117.352
1,40.0371,-122.182
1,40.0057,-122.172
1,29.1139,-82.0015
1,46.2669,-119.166
1,43.2087,-86.2396
1,43.0651,-83.6965
1,38.7153,-90.2291
1,30.1928,-85.814
1,33.7413,-84.2465
1,29.7339,-95.2849
1,25.8319,-80.2187
1,29.8322,-95.3945
1,39.7389,-104.831
1,39.9304,-82.9186
1,37.7779,-122.227
1,40.7199,-74.0822
1,37.0534,-76.3433
1,40.3577,-78.9433
1,40.7221,-74.0716
1,30.3833,-81.7192
1,39.9302,-82.9177
1,41.3298,-72.9049
1,41.4564,-81.7955
1,36.6666,-121.626
1,37.9045,-112.793
1,30.8547,-90.1541
1,30.4466,-91.1716
1,30.4487,-91.1716
1,35.2436,-81.0382
1,25.7712,-80.3146
1,30.1889,-85.8138
1,33.7413,-84.2465
1,35.0131,-85.2838
1,40.5779,-73.998
1,47.4938,-94.8797
1,33.7586,-79.6667
1,38.6799,-90.1583
1,36.218,-115.148
1,40.6133,-80.5975
1,34.6121,-117.84
1,36.1199,-79.7552
1,31.1729,-83.7901
1,41.8777,-87.755
1,36.3663,-105.594
1,44.4224,-72.0063
1,37.108,-87.8828
1,33.5531,-112.165
1,46.6065,-120.469
1,30.3551,-81.703
1,41.0516,-81.4919
1,32.0795,-82.3452
1,36.8211,-76.3549
1,40.5542,-85.6562
1,27.4778,-82.5683
1,40.5194,-79.9745
1,29.7749,-98.3383
1,27.9245,-97.2923
1,32.3741,-84.9418
1,40.6464,-74.2129
1,36.0014,-78.4963
1,28.909,-81.8901
1,25.4589,-80.4922
1,29.9831,-95.4092
1,34.0212,-81.0106
1,30.4713,-91.1637
1,41.7906,-72.6839
1,39.9943,-75.1319
1,40.0434,-75.0851
1,41.9982,-87.6631
1,33.4779,-79.1037
1,29.9904,-91.8014
1,32.8184,-90.3896
1,40.8904,-81.1152
1,28.5056,-81.4061
1,32.7074,-79.9708
1,41.7806,-87.6887
1,40.2301,-74.7484
1,37.7848,-81.1972
1,38.3673,-81.6557
1,39.7929,-85.9893
1,29.4185,-98.4781
1,38.8908,-90.1594
1,36.1611,-95.8782
1,33.7182,-84.3817
1,39.1483,-84.5513
1,34.0157,-84.6198
1,37.0275,-76.3564
1,30.4126,-84.2695
1,38.1094,-122.264
1,36.9098,-121.758
1,40.4449,-79.88
1,29.3516,-98.4471
1,40.4571,-79.888
1,39.4618,-90.4728
1,34.1648,-117.3
1,33.4538,-112.074
1,39.9069,-82.7876
1,34.1898,-83.445
1,40.4216,-79.9977
1,40.6873,-73.9476
1,35.8048,-80.5641
1,35.2475,-80.8974
1,34.7972,-106.731
1,42.9144,-78.8947
1,32.3138,-86.2262
1,29.6783,-95.2637
1,39.4727,-121.537
1,32.7481,-117.095
1,40.4213,-79.9937
1,33.6922,-84.2022
1,35.6321,-88.8345
1,36.3145,-78.4261
1,39.9425,-82.9581
1,40.7194,-74.0778
1,35.8048,-80.5641
1,42.4754,-71.0328
1,36.2769,-86.6276
1,44.3613,-108.057
1,43.421,-124.225
1,43.5852,-116.551
1,40.3582,-78.9437
1,33.9272,-98.5085
1,38.6304,-90.0972
1,34.8659,-77.6112
1,32.7758,-80.2539
1,38.6304,-90.0971
1,28.909,-81.8901
1,32.7758,-80.2539
1,38.8394,-76.9982
1,21.4548,-157.85
1,35.0601,-89.8858
1,39.9468,-75.1586
1,33.5766,-116.07
1,35.4028,-77.8699
1,35.4029,-77.87
1,30.4551,-91.0833
1,38.6041,-121.402
1,30.4551,-91.0833
1,42.3628,-83.1351
1,30.4551,-91.0833
1,27.9963,-82.393
1,30.4716,-91.1458
1,38.1829,-85.6385
1,30.349,-81.4198
1,33.6831,-84.4028
